QQNO,system,animal_type,breed,age,live_weight_LW,mature_weight_MW,weight_gain_WG,milk_yield,milk_fat,kg_FPCM_year,Cfi,Ca,Cp,C,dig_energy,Ym,NEm,NEa,NEl,NEp,NEg,REM,REG,GE,EntFerm kgCH4,ASH,VS,bo,mms_pasture,mms_spread,mms_drylot,mms_solidstore,mms_composted,mms_liquid,mms_biogas,mms_burn,MMS%sold,MCFpasture,MCFspread,MCFdrylot,MCFsolidstore,MCFcomposted,MCFliquid,MCFbiogas,MCFburn,MCFsold,Sum of MCF*MMS,MMCH4EF,CP%,N_intake,N_retention,Nex,EF3pasture dep,EF3spread,EF3drylot,EF3solidstore,EF3composted,EF3liquid,EF3biogas,EF3burn,EF3sold,Fracgas/100pasture dep,Fracgas/100spread,Fracgas/100drylot,Fracgas/100solidstore,Fracgas/100composted,Fracgas/100liquid,Fracgas/100biogas,Fracgas/100burn,Fracgas/100sold,Fracleach/100pasture dep,Fracleach/100spread,Fracleach/100drylot,Fracleach/100solidstore,Fracleach/100composted,Fracleach/100liquid,Fracleach/100biogas,Fracleach/100burn,Fracleach/100sold,N2O_direct (kgN2O),EF4,N_volat (kgN2O),EF5,N_leach kgN2O,feed_kgCO2,feed transport_kgCO2,% of year present,EntFerm_kgCO2e,MMCH4_kgCO2e,N2O_direct_kgCO2e,N_volat_kgCO2e,Nleach_kgCO2e,feed_kgCO2,feed_transport_kgCO2,On-farm total kgCO2e,ann FPCM adjusted
132,1,9,1,16.60714286,201.4433684,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,55.91748366,6.5,17.21752026,0,0,0,3.936183336,0.475152275,0.247521184,93.2413284,39.75113237,0.08,2.235563946,0.135,0,0.416666667,0,0.583333333,0,0,0,0,0,0,0.005,0,0.04,0,0,0,0,0,0.025416667,1.875888953,9.044494819,0.073133503,0.006723806,26.5142453,0,0.005,0,0.005,0,0,0,0,0,0,0.07,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0.208326213,0.01,0.085066537,0.0075,0.094,103.4735879,0.064980032,1,993.7783092,46.89722382,62.08121149,25.34982803,27.93654517,103.4735879,0.064980032,1259.581686,0
132,1,5,1,63.83414713,375.8767663,348.7317615,0,6.593050053,4,2431.97178,0.373550685,0,0.074280605,0.8,56.58377986,6.5,31.88846751,0,20.24066366,2.368694659,0,0.478618695,0.252939446,201.2322408,85.79038477,0.08,4.757907018,0.17,0,0.416666667,0,0.583333333,0,0,0,0,0,0,0.005,0,0.04,0,0,0,0,0,0.025416667,5.027489039,9.99456497,0.174415497,0.034101983,61.49066782,0,0.005,0,0.005,0,0,0,0,0,0,0.07,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0.483140961,0.01,0.197282559,0.0075,0.217,762.6468829,0.4882432,1,2144.759619,125.687226,143.9760065,58.79020266,64.78920293,762.6468829,0.4882432,3301.137383,2431.97178
133,1,7,1,2,59.52055609,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,61.69822191,6.5,6.900111471,0,0,0,2.666872093,0.501712755,0.289252124,37.23445908,15.87398997,0.08,0.785407653,0.135,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0.005,0,0.04,0,0,0,0,0,0.016666667,0.432160743,7.605427705,0.024557961,0.014997292,8.829225172,0,0.005,0,0.005,0,0,0,0,0,0,0.07,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0.069372483,0.01,0.020349262,0.0075,0.031,44.1450484,0,0.166666667,66.14162487,1.800669764,3.445500013,1.010680004,1.550475006,7.357508067,0,81.30645772,0
133,1,5,1,50.9272502,368.041011,348.7317615,0,10.87800988,4,4012.560625,0.375479452,0,0.1,0.8,62.36964138,6.5,31.55065187,0,33.39549032,3.155065187,0,0.504335099,0.293402772,216.5022287,92.30036614,0.08,4.494319885,0.17,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0.005,0,0.04,0,0,0,0,0,0.016666667,3.114076796,10.07700455,0.189198391,0.056265568,65.17185805,0,0.005,0,0.005,0,0,0,0,0,0,0.07,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0.512064599,0.01,0.150205616,0.0075,0.23,1655.153195,0.721237142,1,2307.509154,77.8519199,152.5952505,44.76127348,68.66786273,1655.153195,0.721237142,4307.259892,4012.560625
133,1,5,1,39.07164356,365.1205966,348.7317615,0,6.584243946,4,2428.72348,0.36502329,0,0.04257395,0.8,62.37586322,6.5,30.48932602,0,20.21362892,1.298051047,0,0.504359,0.293440633,165.2933575,70.46873147,0.08,3.430773905,0.17,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0.005,0,0.04,0,0,0,0,0,0.016666667,2.377154649,10.09990789,0.144775951,0.034056434,51.04357042,0,0.005,0,0.005,0,0,0,0,0,0,0.07,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0.401056625,0.01,0.117643277,0.0075,0.18,1653.350087,0.721237142,1,1761.718287,59.42886623,119.5148742,35.05769642,53.78169337,1653.350087,0.721237142,3683.572741,2428.72348
133,1,5,1,39.64516549,378.9562886,348.7317615,0,5.341376728,4,1970.268292,0.351179353,0,0.070671352,0.8,62.34783996,6.5,30.16274161,0,16.39802655,2.131641739,0,0.504251289,0.29327002,154.8791085,66.02887419,0.08,3.216783447,0.17,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0.005,0,0.04,0,0,0,0,0,0.016666667,2.228882444,9.996750869,0.134268866,0.027627811,47.65414862,0,0.005,0,0.005,0,0,0,0,0,0,0.07,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0.374425453,0.01,0.109831466,0.0075,0.168,1661.743864,0.721237142,1,1650.721855,55.7220611,111.5787851,32.72977697,50.21045331,1661.743864,0.721237142,3563.428032,1970.268292
134,1,5,1,50.34338301,375.0012939,348.7317615,0,10.76900685,4,3972.352788,0.375479452,0,0.098220641,0.8,65.9298726,6.5,31.99710969,0,33.06085103,3.14277661,0,0.51690151,0.313387911,200.1239346,85.31788586,0.08,3.799048342,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,15.79397363,8.313673901,0.144283155,0.05570176,49.72991025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,1129.39409,17.23527997,1,2132.947146,394.8493406,0,0,0,1129.39409,17.23527997,3674.425857,3972.352788
134,1,5,1,62.31338892,389.6945472,348.7317615,0,14.9193864,4,5503.299141,0.375479452,0,0.1,0.8,65.92516054,6.5,32.93285804,0,45.80251624,3.293285804,0,0.516886259,0.313363553,240.7240241,102.626729,0.08,4.570344869,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,19.00052324,8.283653521,0.172927862,0.07716924,58.24784989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,1147.906832,2.627243118,1,2565.668226,475.0130811,0,0,0,1147.906832,2.627243118,4191.215382,5503.299141
134,1,5,1,41.35330822,360.3349484,348.7317615,0,6.060517061,4,2235.536868,0.375479452,0,0.1,0.8,65.93493058,6.5,31.05388674,0,18.60578738,3.105388674,0,0.516917876,0.313414052,154.8136873,66.0009835,0.08,2.938511791,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,12.216422,8.345898178,0.1120485,0.031347502,39.61566185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,1111.131519,2.466695211,1,1650.024587,305.4105499,0,0,0,1111.131519,2.466695211,3069.033351,2235.536868
134,1,5,2,63.29554323,345.337479,348.7317615,0,8.615205479,4,3177.88223,0.375479452,0,0.06975089,0.8,65.94060986,6.5,30.0793856,0,26.44868082,2.098063907,0,0.516936249,0.313443397,171.9892422,73.32335616,0.08,3.264033178,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,13.56972833,8.38208075,0.125019206,0.044561408,43.59858348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,1092.368604,2.384783014,1,1833.083904,339.2432084,0,0,0,1092.368604,2.384783014,3267.080499,3177.88223
134,1,12,1,29.18918919,319.2733968,348.7317615,0.26005656,0,0,0,0.322,0,0.1,0.8,66.44827586,6.5,24.32080364,0,0,2.432080364,5.56010044,0.518558554,0.316036182,104.1172304,44.38780399,0.08,1.949592951,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,6.436434908,7.420689655,0.06700242,0.004897224,24.33611733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,288.0145675,1.083007416,1,1109.6951,160.9108727,0,0,0,288.0145675,1.083007416,1559.703547,0
134,1,3,1,18.47619048,276.7423703,483.2014829,0.145692495,0,0,0,0.322,0,0,1.2,66.44827586,6.5,21.84804663,0,0,0,1.528208166,0.518558554,0.316036182,70.68326898,30.13406211,0.08,1.323542725,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,4.369577042,7.420689655,0.045486708,0.004528366,16.5274656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,258.4870236,0.971976404,1,753.3515528,109.2394261,0,0,0,258.4870236,0.971976404,1122.049979,0
134,1,10,1,2,63.34611837,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,66.44827586,6.5,7.230126197,0,0,0,2.794421781,0.518558554,0.316036182,34.28957708,14.61851242,0.08,0.64207161,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,2.119751265,7.420689655,0.022066325,0.014853824,7.934572823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,85.67828311,0.322171954,0.166666667,60.91046843,8.832296936,0,0,0,14.27971385,0.053695326,84.07617454,0
134,1,7,1,4.918181818,98.1929161,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,66.44827586,6.5,10.04421476,0,0,0,3.88205845,0.518558554,0.316036182,47.63566595,20.30828705,0.08,0.891976843,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,2.94479465,7.420689655,0.030654915,0.01363045,11.03653242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,119.0782918,0.447764411,0.409848485,208.083017,30.17299063,0,0,0,48.80405746,0.183515565,287.2435806,0
134,1,8,1,5,133.2269715,483.2014829,0.342166925,0,0,0,0.322,0,0,1.2,66.44827586,6.5,12.62699442,0,0,0,2.253400667,0.518558554,0.316036182,47.37576487,20.19748466,0.08,0.887110201,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,2.928727796,7.420689655,0.030487662,0.012137493,10.99293052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,149.5739519,0.562435784,0.416666667,210.3904652,30.5075812,0,0,0,62.32247995,0.234348243,303.4548746,0
134,1,12,1,29.18918919,319.2733968,348.7317615,0.26005656,0,0,0,0.322,0,0.1,0.8,66.44827586,6.5,24.32080364,0,0,2.432080364,5.56010044,0.518558554,0.316036182,104.1172304,44.38780399,0.08,1.949592951,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,6.436434908,7.420689655,0.06700242,0.004897224,24.33611733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,288.0145675,1.083007416,1,1109.6951,160.9108727,0,0,0,288.0145675,1.083007416,1559.703547,0
135,1,5,2,60,247.0529143,348.7317615,0,4.764623643,4,1757.521959,0.370219178,0,0.065407295,0.8,55.24876435,6.5,23.07020206,0,14.62739458,1.50895952,0,0.471553584,0.241903891,150.4891111,64.15730748,0.08,3.658323962,0.17,0.416666667,0,0.583333333,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0.015,2.281339968,12.70985279,0.165870521,0.024644605,59.05068833,0.02,0,0.02,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.855878776,0.01,0.185587878,0.0075,0.209,465.8056471,0.601030951,0.605479452,971.1482844,34.53261185,334.8615464,33.48615464,37.67192397,282.035748,0.363911891,1694.100181,1064.143432
136,1,5,2,60,460.7698778,348.7317615,0,2.944087091,4,1085.982461,0.370219178,0,0.067259786,0.8,55.70263244,6.5,36.81899858,0,9.03834737,2.476437983,0,0.474009356,0.245736335,183.0577681,78.04214821,0.08,4.408624198,0.17,0.416666667,0,0.583333333,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0.015,2.749229072,10.94562069,0.173760945,0.015228037,62.45694093,0.02,0,0.02,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.962932429,0.01,0.196293243,0.0075,0.221,1038.364997,0,1,1951.053705,68.73072679,584.9538639,58.49538639,65.80730969,1038.364997,0,3767.405989,1085.982461
137,1,4,1,24,533.7170791,348.7317615,0,6.731282422,4,2482.961416,0.375479452,0,0.01316726,0.8,59.2557515,6.5,41.69361011,0,20.66503703,0.548990596,0,0.4914117,0.273005034,216.0366203,92.10186553,0.08,4.820100015,0.17,0,0,0.416666667,0,0.583333333,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0.009166667,1.836893923,11.16858142,0.209242067,0.034816978,73.71426501,0,0,0.02,0,0.006,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,1.370734309,0.01,0.299244814,0.0075,0.261,2600.212485,5.685031564,1,2302.546638,45.92234807,408.478824,89.17495454,77.6685088,2600.212485,5.685031564,5529.68879,2482.961416
137,1,4,1,17,420.2462003,348.7317615,0,5.851804294,4,2158.549198,0.375479452,0,0.01316726,0.8,60.76131707,6.5,34.85090193,0,17.96503918,0.45889088,0,0.497906787,0.283238954,176.0949346,75.07371649,0.08,3.796739294,0.17,0,0,0.416666667,0,0.583333333,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0.009166667,1.44690096,11.34240446,0.173211054,0.030267953,61.30843325,0,0,0.02,0,0.006,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,1.140044914,0.01,0.248883044,0.0075,0.217,2533.011157,5.02937892,1,1876.842912,36.17252399,339.7333842,74.16714726,64.59719278,2533.011157,5.02937892,4929.553696,2158.549198
137,1,7,1,11,334.7534527,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,54.97273817,6.5,25.1999495,0,0,0,9.739703823,0.470032093,0.239531234,171.4936806,73.11208576,0.08,4.192540019,0.135,0,0,0.416666667,0,0.583333333,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0.009166667,1.268791006,10.67409191,0.158745956,0.00704177,57.53425788,0,0,0.02,0,0.006,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,1.069863224,0.01,0.23356169,0.0075,0.203,415.93316,2.089664412,1,1827.802144,31.71977516,318.8192407,69.60138354,60.62055986,415.93316,2.089664412,2726.585928,0
137,1,9,1,18,334.7534527,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,58.98199943,6.5,25.1999495,0,0,0,5.761086369,0.490177945,0.271064821,123.1957836,52.52147287,0.08,2.765498985,0.135,0,0,0.416666667,0,0.583333333,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0.009166667,0.836924686,11.13697575,0.118983497,0.004671155,43.22611304,0,0,0.02,0,0.006,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0.803799864,0.01,0.175477435,0.0075,0.153,1308.471911,2.924135785,1,1313.036822,20.92311716,239.5323594,52.29227565,45.54488524,1308.471911,2.924135785,2982.725506,0
138,1,5,1,57.16281671,357.9161096,348.7317615,0,3.419864398,4,1261.481961,0.375479452,0,0.056227758,0.8,58.75542879,6.5,30.89741243,0,10.4989837,1.737292229,0,0.489144083,0.269439843,150.0831,63.98421469,0.08,3.386021607,0.17,0,0,0.5,0,0.5,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0.01,1.407687693,11.51298924,0.14984543,0.017688954,53.72610972,0,0,0.02,0,0.006,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,1.09754767,0.01,0.21106686,0.0075,0.19,2225.382407,11.8122857,1,1599.605367,35.19219232,327.0692057,62.89792417,56.60813175,2225.382407,11.8122857,4318.567514,1261.481961
138,1,10,1,2,92.08309265,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,53.24270784,6.5,9.57173782,0,0,0,3.69944755,0.459989894,0.223903016,70.11500521,29.89179692,0.08,1.774601615,0.135,0,0,0.5,0,0.5,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0.01,0.585871414,5.779075383,0.035139287,0.013835851,12.64838327,0,0,0.02,0,0.006,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0.258388401,0.01,0.049690077,0.0075,0.045,315.0968086,0.691081395,1,747.294923,14.64678534,76.99974352,14.80764299,13.32687869,315.0968086,0.691081395,1182.863864,0
139,1,6,2,62.6849563,356.9318203,348.7317615,0,5.584727249,4,2060.032755,0.373550685,0,0.080384698,0.8,59.17491692,6.5,30.67527658,0,17.14511265,2.465822829,0,0.491049131,0.272434737,173.0558634,73.77808371,0.08,3.868110556,0.17,0,0,0,0,0.4,0,0.6,0,0,0,0,0,0,0.005,0,0.1,0,0,0.062,9.970275441,10.99553739,0.165016127,0.02888652,58.4910257,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.220594725,0.01,0.110297363,0.0075,0.083,1626.096372,12.00282851,1,1844.452093,249.256886,65.7372282,32.8686141,24.65146057,1626.096372,12.00282851,3855.065482,2060.032755
139,1,5,1,72,382.0805654,348.7317615,0,5.129796598,4,1892.222941,0.375479452,0,0.1,0.8,58.8763139,6.5,32.44907986,0,15.74847555,3.244907986,0,0.489697139,0.270309013,178.4241262,76.06670968,0.08,4.014667709,0.17,0,0,0,0,0.4,0,0.6,0,0,0,0,0,0,0.005,0,0.1,0,0,0.062,10.34803485,10.87505022,0.168270685,0.026533431,59.78914842,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.225490503,0.01,0.112745251,0.0075,0.085,1642.216743,12.74281782,1,1901.667742,258.7008714,67.19616977,33.59808489,25.19856367,1642.216743,12.74281782,3941.320993,1892.222941
139,1,9,1,24,357.9161096,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,60.34351376,6.5,26.49670108,0,0,0,6.057543226,0.496152376,0.280471269,124.2918899,52.98877067,0.08,2.705721088,0.135,0,0,0,0,0.4,0,0.6,0,0,0,0,0,0,0.005,0,0.1,0,0,0.062,5.53829585,11.46706956,0.123600108,0.004337701,44.91834828,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.169406342,0.01,0.084703171,0.0075,0.064,1580.280579,9.899701008,1,1324.719267,138.4573962,50.48308994,25.24154497,18.93115873,1580.280579,9.899701008,3148.012736,0
139,1,9,1,24,346.1868665,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,60.52471908,6.5,25.84275513,0,0,0,5.908041375,0.496917705,0.281678305,120.5797165,51.40617744,0.08,2.614015222,0.135,0,0,0,0,0.4,0,0.6,0,0,0,0,0,0,0.005,0,0.1,0,0,0.062,5.350584627,11.54018643,0.120673163,0.00450586,43.84724062,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.165366736,0.01,0.082683368,0.0075,0.062,1574.907122,9.653037906,1,1285.154436,133.7646157,49.27928734,24.63964367,18.47973275,1574.907122,9.653037906,3095.877875,0
139,1,9,1,24,346.1868665,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,60.52471908,6.5,25.84275513,0,0,0,5.908041375,0.496917705,0.281678305,120.5797165,51.40617744,0.08,2.614015222,0.135,0,0,0,0,0.4,0,0.6,0,0,0,0,0,0,0.005,0,0.1,0,0,0.062,5.350584627,11.54018643,0.120673163,0.00450586,43.84724062,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.165366736,0.01,0.082683368,0.0075,0.062,1574.907122,9.653037906,1,1285.154436,133.7646157,49.27928734,24.63964367,18.47973275,1574.907122,9.653037906,3095.877875,0
140,1,5,1,84,352.0322539,348.7317615,0,6.994332967,4,2579.992607,0.375479452,0,0.075826904,0.8,66.75136165,6.5,30.51567758,0,21.47260221,2.313909351,0,0.519508526,0.317555913,156.590182,66.75834805,0.08,2.908482046,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,12.09157783,13.29316819,0.18051639,0.036177584,63.50479636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,3285.939787,64.6438055,1,1668.958701,302.2894459,0,0,0,3285.939787,64.6438055,5321.83174,2579.992607
140,1,5,1,37.63427549,337.593845,348.7317615,0,3.691480475,4,1361.672711,0.362979481,0,0.046722028,0.8,67.21816712,6.5,28.58761764,0,11.33284506,1.335671485,0,0.520945081,0.319856186,117.8175326,50.2285887,0.08,2.160900386,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,8.983619219,13.45864716,0.137510209,0.019093865,49.23288191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,3277.600192,62.14840011,1,1255.714718,224.5904805,0,0,0,3277.600192,62.14840011,4820.05379,1361.672711
140,1,10,1,2,107.7398963,348.7317615,0.419705907,0,0,0,0.322,0,0,0.8,58.5584967,6.5,10.76808033,0,0,0,4.161830289,0.488235965,0.268013155,64.18117156,27.36205382,0.08,1.454292578,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,4.801237873,10.38886014,0.057822805,0.013315763,20.82429018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,381.6935525,22.35303631,0.166666667,114.0085576,20.00515781,0,0,0,63.61559208,3.725506051,201.3548135,0
140,1,11,1,2,60.09047534,483.2014829,0.342166925,0,0,0,0.322,0,0,1.2,64.21579138,6.5,6.949604685,0,0,0,1.240219431,0.511120144,0.304172832,27.5230797,11.73378375,0.08,0.546008254,0.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,1.802605301,9.530791507,0.022748335,0.013277119,8.19290035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.0075,0,360.7169273,25.6346653,0.166666667,48.89076563,7.510855419,0,0,0,60.11948788,4.272444217,120.7935531,0
141,1,6,1,48,400.2911273,348.7317615,0,7.707145874,4,2842.927191,0.345921306,0,0.081342989,0.8,68.17799623,6.5,30.95702979,0,23.66093783,2.518137344,0,0.523800596,0.324436425,159.9927893,68.20896541,0.08,2.857865212,0.17,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0.005,0.31,0.1,0,0,0.045,5.346515673,12.7305621,0.176632901,0.039864548,61.90090125,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.515546078,0.01,0.272363966,0.0075,0.197,3975.58371,119.539234,1,1705.224135,133.6628918,153.6327311,81.16446172,58.69929821,3975.58371,119.539234,6227.506462,2842.927191
141,1,5,4,60,295.4439904,348.7317615,0,10.56880154,4,3898.503254,0.375479452,0,0.088967972,0.8,71.98653149,6.5,26.75731588,0,32.44622071,2.380544118,0,0.533937335,0.34078922,160.2237621,68.30743495,0.08,2.557708885,0.17,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0.005,0.31,0.1,0,0,0.045,4.784980965,13.99306209,0.19443001,0.054666215,67.08745888,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.558742693,0.01,0.295184819,0.0075,0.213,3917.473136,73.45324454,1,1707.685874,119.6245241,166.5053226,87.96507609,63.61759967,3917.473136,73.45324454,6136.324777,3898.503254
141,1,6,1,96,588.9313745,348.7317615,0,12.59103752,4,4644.443418,0.375479452,0,0.069196263,0.8,64.45169977,6.5,44.88845874,0,38.65448518,3.106113612,0,0.511944365,0.305484334,262.6072435,111.956098,0.08,5.17876233,0.17,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0.005,0.31,0.1,0,0,0.045,9.688467408,11.49532363,0.261789073,0.065126056,89.33002094,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.74399146,0.01,0.393052092,0.0075,0.284,4089.635878,209.9910515,1,2798.902449,242.2116852,221.7094551,117.1295235,84.70974465,4089.635878,209.9910515,7764.289787,4644.443418
141,1,6,1,72,613.6693041,348.7317615,0,18.95345205,4,6991.340906,0.375479452,0,0.068439822,0.8,64.13086232,6.5,46.29530777,0,58.18709781,3.168442626,0,0.510821117,0.303697197,328.6105739,140.0949841,0.08,6.532957504,0.17,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0.005,0.31,0.1,0,0,0.045,12.22190589,11.3889685,0.324555922,0.098035097,106.8493885,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.889902764,0.01,0.470137309,0.0075,0.34,4104.999482,222.1755277,1,3502.374602,305.5476474,265.1910237,140.1009182,101.3229855,4104.999482,222.1755277,8641.712187,6991.340906
141,1,5,1,60,549.1381096,348.7317615,0,13.35356849,4,4925.717457,0.375479452,0,0.098932384,0.8,65.03395502,6.5,42.59389575,0,40.99545527,4.213915665,0,0.513939067,0.308661344,262.699276,111.9953338,0.08,5.104305507,0.17,0,0,0,0,0.8,0.1,0.1,0,0,0,0,0,0,0.005,0.31,0.1,0,0,0.045,9.549173025,11.68833675,0.266277949,0.069070182,90.47842022,0,0,0,0,0.006,0.005,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.753555986,0.01,0.398105049,0.0075,0.288,4064.873363,190.3525428,1,2799.883344,238.7293256,224.5596837,118.6353046,85.79874707,4064.873363,190.3525428,7722.832311,4925.717457
